step,time_s,tip_x,tip_y,tip_z,des_x,des_y,des_z,err_x,err_y,err_z,err_norm,q_platform_x,q_platform_y,q_platform_psi,fail_reason,fallback_applied,hold_active
1,0.0,0.1771078359284668,0.01000114448687794,0.2485874501613479,0.1770211643871914,0.010002371411802463,0.24858416458402444,-8.6671541275396e-05,1.2269249245223934e-06,-3.2855773234585772e-06,8.67424718933667e-05,0.09549306966292889,0.0001429940776587088,-0.0008903426151622667,none,False,False
2,0.02,0.17731630519175695,0.010002293657982267,0.24856917303730985,0.17702116438354548,0.010003306835152227,0.24858416458402444,-0.00029514080821146926,1.0131771699603553e-06,1.4991546714582249e-05,0.00029552304423275104,0.09532592718999286,0.00013987994963543315,-0.0007688315275254831,none,False,False
3,0.04,0.17758781693366704,0.010013693275260787,0.24854670156669173,0.1770211641573457,0.01000979858922015,0.24858416458402444,-0.0005666527763213414,-3.894686040636572e-06,3.746301733270618e-05,0.0005679031741060354,0.09506418650131229,0.0001355494822382744,-0.0006199505298592542,none,False,False
4,0.06,0.177885120827857,0.010042329392438893,0.24852343989560083,0.17702116180842487,0.010027249192188784,0.24858416458402444,-0.0008639590194321478,-1.508020025010881e-05,6.07246884236079e-05,0.0008662217311300184,0.09471487124695817,0.00013049969349658965,-0.00047293706660623825,none,False,False
5,0.08,0.1781846677891774,0.010094360855050617,0.24850121106850187,0.17702115011635905,0.010060894907521925,0.24858416458402444,-0.0011635176728183594,-3.3465947528692544e-05,8.29535155225658e-05,0.0011669509974040026,0.09428262343291638,0.00012510517184131475,-0.00034783641726817923,none,False,False
6,0.1,0.17847209270945386,0.01017522183638964,0.24848090500300934,0.17702111077163357,0.010115807433395392,0.24858416458402444,-0.0014509819378202837,-5.9414402994248036e-05,0.00010325958101509158,0.0014558644154711938,0.09377053341290821,0.0001196490426289255,-0.00025740828325507287,none,False,False
7,0.12000000000000001,0.17873912417228027,0.010289741489614231,0.24846287315369375,0.17702100672187596,0.010196895576993653,0.24858416458402444,-0.0017181174504043162,-9.284591262057745e-05,0.00012129143033068335,0.0017248940686157626,0.09318069537432361,0.00011434886735282817,-0.00020858798945320233,none,False,False
8,0.14,0.17898147195129682,0.0104422643564717,0.24844716747610024,0.17702077286987083,0.010308906896936254,0.24858416458402444,-0.0019606990814259873,-0.00013335745953544677,0.00013699710792419717,0.0019699983013947127,0.09251457997223418,0.00010937698882895454,-0.00020366507773673917,none,False,False
9,0.16,0.17919738599640025,0.010636761231599528,0.24843368345154498,0.1770203053484684,0.010456429288700211,0.24858416458402444,-0.002177080647931845,-0.0001803319428993165,0.00015048113247945194,0.002189713298233694,0.0917732841428009,0.00010487593555104626,-0.00024128025389272737,none,False,False
10,0.18,0.17938667687288937,0.01087692497981066,0.2484222441015164,0.17701944958627513,0.010643892478765021,0.24858416458402444,-0.002367227286614232,-0.00023303250104563834,0.00016192048250804336,0.0023841743677194003,0.09095769797647273,0.00010096972491418477,-0.0003172993683442593,none,False,False
11,0.19999999999999998,0.1795500531118358,0.011166249116693365,0.24841264792219964,0.177017987367226,0.010875569383765608,0.24858416458402444,-0.0025320657446098183,-0.00029067973292775696,0.00017151666182479985,0.0025544607273248394,0.09006861541757828,9.777185528494822e-05,-0.0004255953744342187,none,False,False
12,0.21999999999999997,0.17968867579807257,0.011508089035966543,0.24840469499090698,0.17701562307684054,0.0111555772815788,0.24858416458402444,-0.0026730527212320276,-0.00035251175438774304,0.00017946959311745947,0.002702162971088387,0.08910680688048925,9.539064572833188e-05,-0.0005587515417592605,none,False,False
13,0.23999999999999996,0.1798038616101949,0.0119057069460744,0.2483982000781692,0.17701196931823887,0.0114878787323215,0.24858416458402444,-0.002791892291956033,-0.00041782821375289936,0.0001859645058552295,0.0028291033532781068,0.08807306606404579,9.393244841006649e-05,-0.0007086886334441457,none,False,False
14,0.25999999999999995,0.17989688686084826,0.012362302166350023,0.2483929982066788,0.17700653207190797,0.011876282178987079,0.24858416458402444,-0.002890354788940286,-0.00048601998736294387,0.00019116637734564734,0.002937160332343772,0.08696823932670121,9.350314993062795e-05,-0.0008672132242826736,none,False,False
