step,time_s,tip_x,tip_y,tip_z,des_x,des_y,des_z,err_x,err_y,err_z,err_norm,q_platform_x,q_platform_y,q_platform_psi,fail_reason,fallback_applied,hold_active
1,0.0,0.057021164387191264,0.010002371411802225,0.24858416458402482,0.05702116438719139,0.010002371411802463,0.24858416458402444,1.249000902703301e-16,2.3765711620882257e-16,-3.885780586188048e-16,4.723069394728281e-16,-2.1968391236329727e-18,5.09956043596355e-20,4.156773776817837e-18,none,False,False
2,0.02,0.05707144606245084,0.010002615984617089,0.24858308379772298,0.05703358345919139,0.010002371411802463,0.24858416458402444,-3.786260325944896e-05,-2.4457281462553215e-07,1.0807863014550279e-06,3.787881519363431e-05,-7.38021032082315e-06,-1.8483042694556464e-07,1.58106692539218e-05,none,False,False
3,0.04,0.05725334949331487,0.010003409367057904,0.24857966329284542,0.05711751869119139,0.010002371411802463,0.24858416458402444,-0.0001358308021234822,-1.037955255441328e-06,4.501291179015432e-06,0.0001359093292563066,-3.3946225410639844e-05,-8.268837552755484e-07,6.98487294584147e-05,none,False,False
4,0.06,0.05763190973552014,0.01000489527058504,0.2485736293295038,0.05733640688319139,0.010002371411802463,0.24858416458402444,-0.0002955028523287523,-2.523858782577104e-06,1.0535254520632753e-05,0.0002957013648690132,-8.895976399503802e-05,-2.093193004275952e-06,0.0001748046501203217,none,False,False
5,0.08,0.05825895724403778,0.010007170605374226,0.24856525398005566,0.05774520611519139,0.010002371411802463,0.24858416458402444,-0.0005137511288463917,-4.799193571762561e-06,1.8910603968774753e-05,0.0005141214502355886,-0.00017971562991145836,-4.062201791159162e-06,0.00033527659526337133,none,False,False
6,0.1,0.059175347064407226,0.010010328038794133,0.24855507328859133,0.05839076438719139,0.010002371411802463,0.24858416458402444,-0.0007845826772158379,-7.956626991670324e-06,2.9091295433103515e-05,0.0007851621417071969,-0.0003119643646877941,-6.73936134779007e-06,0.0005493430987608221,none,False,False
7,0.12000000000000001,0.060412581590281296,0.010014472307883954,0.24854371313184676,0.05931218825919139,0.010002371411802463,0.24858416458402444,-0.0011003933310899036,-1.2100896081491258e-05,4.045145217768109e-05,0.001101203085164763,-0.0004902211559396882,-1.0071954188049546e-05,0.0008100697569186166,none,False,False
8,0.14,0.061994014081092785,0.010019729120281139,0.24853178692708142,0.06054121149119139,0.010002371411802463,0.24858416458402444,-0.0014528025899013947,-1.7357708478675862e-05,5.23776569430201e-05,0.0014538500865683061,-0.000717991246185153,-1.396369307160599e-05,0.0011069414334827408,none,False,False
9,0.16,0.06393576439319647,0.010026251929950965,0.24851984015665424,0.06210256368319139,0.010002371411802463,0.24858416458402444,-0.0018332007100050757,-2.3880518148501964e-05,6.432442737019928e-05,0.001834484329250773,-0.0009979336707719249,-1.8288957262559505e-05,0.0014271962445316375,none,False,False
10,0.18,0.06624743868383479,0.010034225695172346,0.24850832466364808,0.06401433891519138,0.010002371411802463,0.24858416458402444,-0.002233099768643401,-3.185428336988268e-05,7.583992037635268e-05,0.0022346142766945065,-0.001331978881761602,-2.290614518864749e-05,0.0017570301362489255,none,False,False
11,0.19999999999999998,0.06893271678895668,0.010043864880742742,0.24849759134856125,0.06628836438719139,0.010002371411802463,0.24858416458402444,-0.0026443524017652903,-4.1493468940279055e-05,8.657323546318318e-05,0.002646094529261024,-0.001721411328931471,-2.7669489249303738e-05,0.00208264079358541,none,False,False
12,0.21999999999999997,0.07198985126359067,0.010055403507314205,0.24848789382001907,0.06893056905919138,0.010002371411802463,0.24858416458402444,-0.0030592822043992857,-5.3032095511742344e-05,9.627076400536838e-05,0.0030612559627235837,-0.0021669249597047425,-3.243872110067937e-05,0.002391085213486104,none,False,False
13,0.23999999999999996,0.07541210830139064,0.010069076685255147,0.24847939820056658,0.07194135229119138,0.010002371411802463,0.24858416458402444,-0.0034707560101992635,-6.670527345268434e-05,0.00010476638345785494,0.003472977522378103,-0.002668657505375361,-3.708613534359337e-05,0.0026709346489756118,none,False,False
14,0.25999999999999995,0.0791881711785781,0.010085094935707802,0.2484721960380098,0.07531595248319138,0.010002371411802463,0.24858416458402444,-0.003872218695386717,-8.272352390533907e-05,0.00011196854601464024,0.003874720346245179,-0.0032262080521822693,-4.150082848119229e-05,0.0029127219761865913,none,False,False
15,0.27999999999999997,0.08330252024739807,0.010103614147274002,0.24846631840486202,0.07904481571519138,0.010002371411802463,0.24858416458402444,-0.0042577045322066825,-0.00010124273547153922,0.00011784617916241191,0.004260538193350961,-0.003838641533012589,-4.559014977320495e-05,0.003109188281171316,none,False,False
16,0.3,0.08773579894021924,0.010124704937882433,0.24846174998609508,0.08311396438719139,0.010002371411802463,0.24858416458402444,-0.004621834553027851,-0.00012233352607997003,0.00012241459792936005,0.0046250735627610855,-0.004504483256617792,-4.927865973094989e-05,0.0032553463223634295,none,False,False
17,0.32,0.0924651721012266,0.010148325380724384,0.24845844240211942,0.0875053658591914,0.010002371411802463,0.24858416458402444,-0.004959806242035195,-0.00014595396892192088,0.0001257221819050136,0.004963545767553503,-0.005221706297944364,-5.250512350452542e-05,0.003348387514892983,none,False,False
18,0.34,0.09746468078497597,0.01017430055868123,0.24845632628901393,0.0921973010911914,0.010002371411802463,0.24858416458402444,-0.005267379693784574,-0.00017192914687876731,0.00012783829501050725,0.005271735112817385,-0.005987714418097097,-5.521824577043085e-05,0.003387465515276896,none,False,False
19,0.36000000000000004,0.10270559614598002,0.010202311392584117,0.24845532182764973,0.09716473328319139,0.010002371411802463,0.24858416458402444,-0.005540862862788626,-0.00019993998078165348,0.000128842756374703,0.005545965895677268,-0.006799323102432708,-5.737195868899662e-05,0.0033733929676054274,none,False,False
20,0.38000000000000006,0.10815677397891027,0.010231893869639557,0.24845534752062723,0.1023796765151914,0.010002371411802463,0.24858416458402444,-0.005777097463718864,-0.000229522457837094,0.00012881706339720744,0.005783089961238783,-0.007652741251998302,-5.892108742286711e-05,0.0033082884110937653,none,False,False
21,0.4000000000000001,0.11378501071446617,0.010262448423458135,0.24845632709072424,0.10781156438719142,0.010002371411802463,0.24858416458402444,-0.005973446327274756,-0.00026007701165567214,0.000127837493300198,0.005980471846060083,-0.008543556000384913,-5.9818130064923853e-05,0.0031952079562506145,none,False,False
22,0.4200000000000001,0.1195554011446093,0.010293258008084194,0.24845819443564165,0.1134276186591914,0.010002371411802463,0.24858416458402444,-0.006127782485417899,-0.0002908865962817312,0.0001259701483827813,0.006135976016802405,-0.009466723030085484,-6.001170595642824e-05,0.003037791620827069,none,False,False
23,0.4400000000000001,0.1254316977837985,0.010323512532694942,0.24846089663135024,0.1191932178911914,0.010002371411802463,0.24858416458402444,-0.0062384798926071044,-0.0003211411208924788,0.00012326795267419977,0.006247956304116388,-0.01041656461491287,-5.9446969993608316e-05,0.002839947918872824,none,False,False
24,0.46000000000000013,0.13137667152765786,0.010352336873646657,0.24846439504055862,0.12507226608319144,0.010002371411802463,0.24858416458402444,-0.006304405444466421,-0.0003499654618441938,0.0001197695434658197,0.006315247309190961,-0.01138677741223581,-5.806799714450439e-05,0.0026055932789998586,none,False,False
25,0.48000000000000015,0.13735247311991783,0.010378819670108378,0.24846866465659662,0.13102756131519142,0.010002371411802463,0.24858416458402444,-0.006324911804726413,-0.00037644825830591457,0.00011549992742782011,0.006337157317124526,-0.012370451776619946,-5.5821856273000604e-05,0.002338455980324565,none,False,False
26,0.5000000000000001,0.14332099485703365,0.010402040483353412,0.24847369189612006,0.13702116438719142,0.010002371411802463,0.24858416458402444,-0.006299830469842227,-0.00039966907155094926,0.0001104726879043727,0.0063134620874984075,-0.01336010407872534,-5.266386008946573e-05,0.0020419482236372632,none,False,False
27,0.5200000000000001,0.14924423193954267,0.010421093554396854,0.24847947114365787,0.1430147674591914,0.010002371411802463,0.24858416458402444,-0.006229464480351277,-0.000418722142594391,0.00010469344036656558,0.006244398823034354,-0.014347723212143282,-4.856333280934081e-05,0.0017191051323093979,none,False,False
28,0.5400000000000001,0.15508464290439133,0.010435107204034563,0.24848600043558122,0.1489700626911914,0.010002371411802463,0.24858416458402444,-0.006114580213199938,-0.00043273579223209943,9.816414844321386e-05,0.006130659642287649,-0.015324832179927186,-4.350919534341179e-05,0.0013725860369362664,none,False,False
29,0.5600000000000002,0.16080550863881785,0.010443258758087758,0.24849327674261718,0.15484911088319142,0.010002371411802463,0.24858416458402444,-0.005956397755626425,-0.00044088734628529476,9.088784140726114e-05,0.00597338400532409,-0.01628256539276011,-3.751472559586277e-05,0.0010047312137582282,none,False,False
30,0.5800000000000002,0.16637128958698705,0.010444785642644316,0.248501291347853,0.16061471011519143,0.010002371411802463,0.24858416458402444,-0.005756579471795614,-0.0004424142308418529,8.287323617142683e-05,0.005774149767716766,-0.01721176209780228,-3.0620986742744806e-05,0.0006176660294572056,none,False,False
31,0.6000000000000002,0.17174798091515786,0.01043899390128872,0.2485100258071623,0.16623076438719142,0.010002371411802463,0.24858416458402444,-0.00551721652796644,-0.00043662248948625644,7.413877686213155e-05,0.005534962870067499,-0.018103076190310097,-2.2898595812538907e-05,0.00021344382519060452,none,False,False
32,0.6200000000000002,0.1769034656091772,0.010425265791355387,0.2485194489079668,0.17166265225919147,0.010002371411802463,0.24858416458402444,-0.005240813349985718,-0.00042289437955292386,6.471567605764728e-05,0.0052582461281660805,-0.018947102520815332,-1.4447692581680177e-05,-0.00020578149590080917,none,False,False
33,0.6400000000000002,0.1818078657346828,0.010403068298801669,0.24852951490204012,0.1768775954911914,0.010002371411802463,0.24858416458402444,-0.004930270243491408,-0.0004006968869992057,5.4649681984320075e-05,0.004946828201671114,-0.019734519655787344,-5.396134973684873e-06,-0.000637562611859152,none,False,False
34,0.6600000000000003,0.1864338924013296,0.010371964370810704,0.24854016308528865,0.1818450276831914,0.010002371411802463,0.24858416458402444,-0.004588864718138186,-0.00036959295900824106,4.400149873579062e-05,0.004603934674668279,-0.020456248816175235,4.103925598030197e-06,-0.0010789557018644619,none,False,False
35,0.6800000000000003,0.19075719531239826,0.010331628412580014,0.24855131855085705,0.18653696291519145,0.010002371411802463,0.24858416458402444,-0.004220232397206813,-0.0003292570007775511,3.2846033167388544e-05,0.0042331844421061825,-0.02110362832337666,1.3880850401344884e-05,-0.0015263181135182335,none,False,False
36,0.7000000000000003,0.19475671311647608,0.01028186714420961,0.24856289368852197,0.1909283643871914,0.010002371411802463,0.24858416458402444,-0.0038283487292846696,-0.0002794957324071465,2.1270895502467635e-05,0.0038385966587341303,-0.02166860224232394,2.3749411653709563e-05,-0.001975118985478037,none,False,False
37,0.7200000000000003,0.19841502604760436,0.010222646278655918,0.24857478979246053,0.19499751305919139,0.010002371411802463,0.24858416458402444,-0.003417512988412974,-0.0002202748668534548,9.374791563904195e-06,0.0034246173406171313,-0.022143920962341582,3.351746448407154e-05,-0.00241977647352242,none,False,False
38,0.7400000000000003,0.2017187124607039,0.010154122677818095,0.2485868980262676,0.19872637629119144,0.010002371411802463,0.24858416458402444,-0.002992336169512444,-0.00015175126601563171,-2.7334422431635197e-06,0.002996182849863514,-0.022523350183804823,4.299305771168236e-05,-0.002853536613670725,none,False,False
39,0.7600000000000003,0.20465871076104392,0.01007668069687302,0.24859909903136057,0.20210097648319136,0.010002371411802463,0.24858416458402444,-0.0025577342778525525,-7.430928507055727e-05,-1.4934447336134582e-05,0.002558857077616265,-0.022801883252965848,5.199164281110646e-05,-0.0032684097457128486,none,False,False
40,0.7800000000000004,0.20723068782265003,0.009990970387342294,0.24861126068476108,0.2051117597151914,0.010002371411802463,0.24858416458402444,-0.0021189281074586175,1.1401024460169426e-05,-2.709610073664548e-05,0.002119132017268398,-0.02297595018675751,6.034305073762636e-05,-0.0036551801974555975,none,False,False
41,0.8000000000000004,0.20943541428453655,0.009897944186286589,0.24862323391666016,0.20775396438719135,0.010002371411802463,0.24858416458402444,-0.0016814498973451997,0.00010442722551587402,-3.9069332635727205e-05,0.0016851424911454008,-0.023043615346021104,6.789793996539772e-05,-0.004003502874771283,none,False,False
42,0.8200000000000004,0.21127914616691407,0.009798887807152644,0.24863484703992528,0.2100279898591914,0.010002371411802463,0.24858416458402444,-0.0012511563077226562,0.0002034836046498189,-5.0682455900841195e-05,0.0012686080541489614,-0.023004754920243505,7.453347824199472e-05,-0.004302095871407157,none,False,False
43,0.8400000000000004,0.2127740112086084,0.009695440442732756,0.2486458996199068,0.21193976509119145,0.010002371411802463,0.24858416458402444,-0.000834246117416948,0.0003069309690697068,-6.173503588235985e-05,0.0008910580333820675,-0.022861205556785263,8.015809684793893e-05,-0.004539030880622999,none,False,False
44,0.8600000000000004,0.21393839740566045,0.009589599286588835,0.24865615738409136,0.21350111728319132,0.010002371411802463,0.24858416458402444,-0.0004372801224691303,0.00041277212521362815,-7.199280006692232e-05,0.0006056217434351812,-0.02261687687877506,8.47152308217647e-05,-0.004702113309604412,none,False,False
45,0.8800000000000004,0.21479734065070194,0.009483703950035501,0.24866534988557198,0.21473014051519163,0.010002371411802463,0.24858416458402444,-6.720013551031467e-05,0.0005186674617669619,-8.118530154754833e-05,0.00052926632926699,-0.022277823356229173,8.818600918657674e-05,-0.004779332536119792,none,False,False
46,0.9000000000000005,0.21538290830055043,0.009380397698891898,0.24867317248098203,0.2156515643871914,0.010002371411802463,0.24858416458402444,0.0002686560866409782,0.0006219737129105653,-8.900789695759359e-05,0.0006833372506762767,-0.021852274822937685,9.059087111785347e-05,-0.004759351311581154,none,False,False
47,0.9200000000000005,0.2157345759768407,0.009282564536648668,0.24867929364579006,0.21629712265919154,0.010002371411802463,0.24858416458402444,0.0005625466823508396,0.0007198068751537948,-9.512906176561975e-05,0.0009184934652652758,-0.021350629413563443,9.199006226759769e-05,-0.004631993818537892,none,False,False
48,0.9400000000000005,0.21589959580611987,0.0091932438438479,0.24868336782857814,0.21670592189119153,0.010002371411802463,0.24858416458402444,0.000806326085071668,0.0008091275679545634,-9.920324455370277e-05,0.0011465995205044571,-0.020785417236953218,9.24829399709865e-05,-0.004388686031413265,none,False,False
49,0.9600000000000005,0.2159333553783562,0.009115527226207275,0.2486850531457982,0.21692481008319142,0.010002371411802463,0.24858416458402444,0.0009914547048352207,0.000886844185595188,-0.00010088856177375982,0.0013340365599040622,-0.020171247146139736,9.220603487898326e-05,-0.004022800754209444,none,False,False
50,0.9800000000000005,0.21589972763288484,0.00905244501122423,0.24868403249297238,0.21700874531519126,0.010002371411802463,0.24858416458402444,0.0011090176823064235,0.0009499264005782323,-9.986790894794817e-05,0.0014636440774387274,-0.01952475216736299,9.132992709664788e-05,-0.003529862895423001,none,False,False
51,1.0000000000000004,0.2158714123905195,0.009006852042463414,0.24868003632190588,0.21702116438719138,0.010002371411802463,0.24858416458402444,0.0011497519966718883,0.0009955193693390492,-9.587173788144776e-05,0.0015238700268410759,-0.018864551489008907,9.005521967718812e-05,-0.002907576994893711,none,False,False
52,1.0200000000000005,0.21587455812699521,0.009034365556695624,0.2486737196811032,0.21702116438719138,0.010014790483802464,0.24858416458402444,0.0011466062601961646,0.0009804249271068398,-8.955509707875287e-05,0.0015112772971980597,-0.01819689742146925,8.78101131624332e-05,-0.002216991084503605,none,False,False
53,1.0400000000000005,0.21589669562407987,0.009221366415634051,0.24866626776352374,0.21702116438719138,0.010098725715802467,0.24858416458402444,0.001124468763111508,0.0008773593001684156,-8.210317949930435e-05,0.0014286113092403516,-0.017518156585616555,8.361791833636623e-05,-0.0015544474502806097,none,False,False
54,1.0600000000000005,0.21592956717220047,0.009633890818063793,0.24865851471538708,0.21702116438719138,0.01031761390780247,0.24858416458402444,0.0010915972149909137,0.0006837230897386772,-7.435013136264379e-05,0.0012901897865242014,-0.016826202094690726,7.686260260497645e-05,-0.0009915444764386197,none,False,False
55,1.0800000000000005,0.21596775451505867,0.01032143147146407,0.24865102262853692,0.21702116438719138,0.010726413139802476,0.24858416458402444,0.0010534098721327045,0.0004049816683384059,-6.685804451248001e-05,0.0011305540714679826,-0.01612013098657656,6.721275208486608e-05,-0.000576617401878732,none,False,False
