step,time_s,tip_x,tip_y,tip_z,des_x,des_y,des_z,err_x,err_y,err_z,err_norm,q_platform_x,q_platform_y,q_platform_psi,fail_reason,fallback_applied,hold_active
1,0.0,0.057021164387191264,0.010002371411802225,0.24858416458402482,0.05702116438719139,0.010002371411802463,0.24858416458402444,1.249000902703301e-16,2.3765711620882257e-16,-3.885780586188048e-16,4.723069394728281e-16,-2.1968387758494882e-18,5.1000505964409524e-20,4.156707148478315e-18,none,False,False
2,0.02,0.057071446063436254,0.01000261598723312,0.24858308379676022,0.05703358345919139,0.010002371411802463,0.24858416458402444,-3.78626042448621e-05,-2.4457543065618814e-07,1.0807872642126792e-06,3.787881622298688e-05,-7.38020533094627e-06,-1.8481247052275092e-07,1.5810424787335267e-05,none,False,False
3,0.04,0.05725310706087616,0.010003362888875095,0.24857978007968257,0.05711751869119139,0.010002371411802463,0.24858416458402444,-0.00013558836968477483,-9.914770726319327e-07,4.384504341869988e-06,0.00013566286484843447,-3.308440276690938e-05,-7.885734511847173e-07,6.532843361140295e-05,none,False,False
4,0.06,0.057630709302574384,0.010004613326517444,0.24857421607173302,0.05733640688319139,0.010002371411802463,0.24858416458402444,-0.00029430241938299684,-2.2419147149808916e-06,9.948512291413358e-06,0.0002944790538104315,-8.42616302738448e-05,-1.8977597763963575e-06,0.00015405490663609287,none,False,False
5,0.08,0.05825565188472805,0.010006228910360123,0.24856689728227807,0.05774520611519139,0.010002371411802463,0.24858416458402444,-0.0005104457695366618,-3.857498557659905e-06,1.726730174636537e-05,0.0005107523114412673,-0.0001653379518038663,-3.5009677235962887e-06,0.0002852306992547415,none,False,False
6,0.1,0.05916849909339383,0.01000800180114035,0.2485585424387149,0.05839076438719139,0.010002371411802463,0.24858416458402444,-0.000777734706202439,-5.6303893378861075e-06,2.5622145309545097e-05,0.0007781770163954688,-0.0002787076533687609,-5.516846736201165e-06,0.00045788830851711885,none,False,False
7,0.12000000000000001,0.06040063626722331,0.010009701515543118,0.24854988971032455,0.05931218825919139,0.010002371411802463,0.24858416458402444,-0.0010884480080319142,-7.330103740654792e-06,3.427487369989102e-05,0.0010890121962478815,-0.00042525744120128136,-7.819685878424676e-06,0.0006690757174188554,none,False,False
8,0.14,0.06197546451073447,0.010011106390498297,0.24854159359155864,0.06054121149119139,0.010002371411802463,0.24858416458402444,-0.0014342530195430789,-8.73497869583427e-06,4.2570992465795765e-05,0.0014349112562527268,-0.0006047414698666452,-1.025802974925202e-05,0.0009148501018424094,none,False,False
9,0.16,0.0639092897693264,0.01001202371741747,0.24853417739970285,0.06210256368319139,0.010002371411802463,0.24858416458402444,-0.0018067260861350104,-9.652305615006143e-06,4.998718432158711e-05,0.0018074432317284044,-0.0008160536269957112,-1.2669829503842703e-05,0.0011908745245261102,none,False,False
10,0.18,0.06621201038233769,0.010012301314270009,0.24852801913142727,0.06401433891519138,0.010002371411802463,0.24858416458402444,-0.002197671467146306,-9.929902467545673e-06,5.614545259716164e-05,0.002198410969841479,-0.0010574260478439046,-1.4894556750947882e-05,0.0014927622972839187,none,False,False
