step,time_s,tip_x,tip_y,tip_z,des_x,des_y,des_z,err_x,err_y,err_z,err_norm,q_platform_x,q_platform_y,q_platform_psi,fail_reason,fallback_applied,hold_active
1,0.0,-0.19304066384372762,0.009980180559711404,0.24858673969767764,-0.1929788356128086,0.010002371411802463,0.24858416458402444,6.18282309190199e-05,2.2190852091059227e-05,-2.575113653202621e-06,6.574036252888956e-05,-0.18670812226452044,-4.4988385388098455e-06,0.0017824538247752347,none,False,False
2,0.02,-0.19346488477254603,0.009970271821074938,0.2486362288734571,-0.1929782152909336,0.010002371411802463,0.24858416458402444,0.0004866694816124395,3.20995907275249e-05,-5.2064289432662836e-05,0.0004904979697123356,-0.18639835987830963,2.5323692328543825e-06,0.001578865535945528,none,False,False
3,0.04,-0.19401174436945073,0.009958176520910446,0.24869763275573353,-0.19297391031280858,0.010002371411802463,0.24858416458402444,0.0010378340566421507,4.419489089201728e-05,-0.00011346817170909684,0.0010449534647525053,-0.18591159309567404,1.2945922498758118e-05,0.0013216311599025836,none,False,False
4,0.06,-0.19460106048677972,0.00994567078563477,0.2487616470853826,-0.1929623380221836,0.010002371411802463,0.24858416458402444,0.0016387224645961207,5.670062616769389e-05,-0.00017748250135815602,0.0016492805447431132,-0.1852602137491439,2.6118588606670796e-05,0.0010551947452917456,none,False,False
5,0.08,-0.19518097327998274,0.009933734303383752,0.24882318793717634,-0.1929400260128086,0.010002371411802463,0.24858416458402444,0.002240947267174137,6.863710841871137e-05,-0.00023902335315190149,0.0022547034994116837,-0.18445258379438517,4.162574844709568e-05,0.0008104041217035735,none,False,False
6,0.1,-0.19571871103317118,0.009922912339824765,0.24887974676931743,-0.1929036110034336,0.010002371411802463,0.24858416458402444,0.0028151000297375883,7.945907197769858e-05,-0.00029558218529299185,0.002831690440321948,-0.1834944318504278,5.916899473121521e-05,0.0006076548989960264,none,False,False
7,0.12000000000000001,-0.1961942375119441,0.009913490768568118,0.24893032878900961,-0.19284983771280859,0.010002371411802463,0.24858416458402444,0.0033443997991355057,8.888064323434551e-05,-0.00034616420498517764,0.00336344160674931,-0.182389809884574,7.853052125346852e-05,0.0004591502950709281,none,False,False
8,0.14,-0.19659590678695216,0.009905583393029983,0.2489747867099393,-0.1927755577346836,0.010002371411802463,0.24858416458402444,0.0038203490522685513,9.678801877248053e-05,-0.000390622125914869,0.0038414867495543143,-0.18114173836844275,9.954326661935757e-05,0.0003705942865852279,none,False,False
9,0.16,-0.19691750828521032,0.00989917914665829,0.249013414123534,-0.19267772841280859,0.010002371411802463,0.24858416458402444,0.004239779872401733,0.00010319226514417246,-0.00042924953950956857,0.00426270303647552,-0.17975263568652236,0.00012207059198134472,0.00034253413697215787,none,False,False
10,0.18,-0.1971562703733334,0.00989417165893556,0.249046705019282,-0.1925534117159336,0.010002371411802463,0.24858416458402444,0.004602858657399789,0.0001081997528669023,-0.0004625404352575635,0.004627305766941374,-0.1782246002986247,0.0001459920347483123,0.00037148758099357534,none,False,False
