step,time_s,tip_x,tip_y,tip_z,des_x,des_y,des_z,err_x,err_y,err_z,err_norm,q_platform_x,q_platform_y,q_platform_psi,fail_reason,fallback_applied,hold_active
1,0.0,-0.19297151535564033,0.010002129313023541,0.24862280514476576,-0.1929788356128086,0.010002371411802463,0.24858416458402444,-7.3202571682640105e-06,2.420987789217982e-07,-3.864056074132094e-05,3.932858643826382e-05,-1.6236598327862196e-07,-2.8653189747100532e-09,5.683558886540189e-07,none,False,False
2,0.02,-0.19296932763009123,0.010002163009866767,0.2486205306236452,-0.1929782152909336,0.010002371411802463,0.24858416458402444,-8.88766084236603e-06,2.084019356963368e-07,-3.6366039620761015e-05,3.743691739866529e-05,-6.627482334220498e-07,-1.2725097668363383e-08,1.8289414827307274e-06,none,False,False
3,0.04,-0.19296049235371426,0.01000220191980327,0.24861749075177406,-0.19297391031280858,0.010002371411802463,0.24858416458402444,-1.3417959094319531e-05,1.6949199919263913e-07,-3.332616774961994e-05,3.592636651082921e-05,-1.5847963038897572e-06,-3.302986659482467e-08,3.232826538682809e-06,none,False,False
4,0.06,-0.1929410446731752,0.010002239593267036,0.24861406387192886,-0.1929623380221836,0.010002371411802463,0.24858416458402444,-2.1293349008411067e-05,1.3181853542737487e-07,-2.9899287904422422e-05,3.67068318615462e-05,-3.017353495595563e-06,-6.74019627728763e-08,4.443833203908766e-06,none,False,False
5,0.08,-0.19290731566802383,0.01000227311477093,0.24861049990861933,-0.1929400260128086,0.010002371411802463,0.24858416458402444,-3.2710344784775414e-05,9.82970315335091e-08,-2.633532459489496e-05,4.199435247463368e-05,-5.0475018200113526e-06,-1.1915420611067779e-07,5.398597029767593e-06,none,False,False
6,0.1,-0.1928558733222947,0.01000230135609874,0.24860696154227435,-0.1929036110034336,0.010002371411802463,0.24858416458402444,-4.773768113888743e-05,7.005570372246861e-08,-2.2796958249915455e-05,5.2901724109598746e-05,-7.755938017647293e-06,-1.90759571026969e-07,6.095872492271356e-06,none,False,False
7,0.12000000000000001,-0.19278347984279726,0.010002324045155497,0.24860355221497918,-0.19284983771280859,0.010002371411802463,0.24858416458402444,-6.635787001132987e-05,4.736664696580739e-08,-1.9387630954742496e-05,6.913211547520506e-05,-1.1214464846890892e-05,-2.838236552013173e-07,6.520787362424708e-06,none,False,False
8,0.14,-0.19268706088314902,0.010002341298949762,0.24860033507582835,-0.1927755577346836,0.010002371411802463,0.24858416458402444,-8.849685153458631e-05,3.01128527009642e-08,-1.6170491803912945e-05,8.996209448150329e-05,-1.548519750880249e-05,-3.9925100524013863e-07,6.687915562730917e-06,none,False,False
9,0.16,-0.19256368361551224,0.010002353380238495,0.2485973459853195,-0.19267772841280859,0.010002371411802463,0.24858416458402444,-0.00011404479729634764,1.8031563967652042e-08,-1.318140129505374e-05,0.00011480403065922193,-2.0620411545377992e-05,-5.373018128849501e-07,6.642802377940681e-06,none,False,False
10,0.18,-0.19241054116017658,0.010002360581050428,0.24859460244155174,-0.1925534117159336,0.010002371411802463,0.24858416458402444,-0.00014287055575701313,1.0830752034812763e-08,-1.0437857527301198e-05,0.00014325133398814554,-2.6662808932688622e-05,-6.976623860679777e-07,6.451828081642196e-06,none,False,False
