step,time_s,tip_x,tip_y,tip_z,des_x,des_y,des_z,err_x,err_y,err_z,err_norm,q_platform_x,q_platform_y,q_platform_psi,solver_status,fail_reason,fallback_applied,hold_active,u_a_1,u_a_2,u_a_3,u_a_4,u_a_5,u_a_6,u_a_7,u_a_8,u_a_9,u_a_10,u_a_11,u_a_12,u_a_13,u_a_14,qdd_1,qdd_2,qdd_3,qdd_4,qdd_5,qdd_6,qdd_7,qdd_8,qdd_9,q_1,q_2,q_3,q_4,q_5,q_6,q_7,q_8,q_9,cable_force_1,cable_force_2,cable_force_3,cable_force_4,cable_force_5,cable_force_6,cable_force_7,cable_force_8,cable_length_1,cable_length_2,cable_length_3,cable_length_4,cable_length_5,cable_length_6,cable_length_7,cable_length_8,arm_torque_1,arm_torque_2,arm_torque_3,arm_torque_4,arm_torque_5,arm_torque_6
1.0,0.0,0.11706196759227896,0.010002014418055372,0.24860598390943056,0.11702116438719139,0.010002371411802463,0.24858416458402444,-4.080320508757784e-05,3.569937470915274e-07,-2.1819325406124968e-05,4.627215092399283e-05,0.047263502830037496,6.14537275942337e-05,-0.000443219197474016,min_task,none,false,false,6.999999999999999,6.999999999999999,6.999999999999999,6.999999999999999,6.999999999999999,6.999999999999999,6.999999999999999,6.999999999999999,0.0064818608014515925,-0.09847798121540623,0.02587021606322179,-0.0010692688579757156,0.00018364059336500895,-5.312620616544791e-05,-0.1575556938271777,-0.00020610886442704024,0.06243906961124943,0.010796703373205868,-0.3122625259520404,-0.11219619149965007,0.0034532639663372167,-0.01355028243388768,3.1858228976742543e-06,0.047263502830037496,6.14537275942337e-05,-0.000443219197474016,0.0005217250755178652,0.5561319538987696,0.913031748288301,-3.090521775657674e-05,1.6877369125421338e-05,2.2335960201051552e-05,6.999999999999999,6.999999999999999,6.999999999999999,6.999999999999999,6.999999999999999,6.999999999999999,6.999999999999999,6.999999999999999,1.1690969806320257,1.1690969806320257,1.2359141065919217,1.2359141065919217,1.2359935488082796,1.2359935488082796,1.1691809628734535,1.1691809628734535,0.0064818608014515925,-0.09847798121540623,0.02587021606322179,-0.0010692688579757156,0.00018364059336500895,-5.312620616544791e-05
2.0,0.02,0.11716534321831709,0.010002994858520789,0.24859572475376782,0.1170211643857438,0.010002788199220363,0.24858422354738247,-0.00014417883257329678,-2.0665930042587655e-07,-1.1501206385350349e-05,0.00014463698081259723,0.04718165159540239,5.9851639418070046e-05,-0.00038364339952351765,min_task,none,false,false,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,0.0016759784085736,-0.04078160107216658,0.012913264747472607,-0.00047177972030208146,0.0003321562064707501,-2.9027976722237698e-05,-0.15745444067548087,-0.00020398563256381966,0.05897113268601094,-0.011502326454614568,-0.11664609323628738,-0.004610085866967722,0.0006826574747363207,0.015993589170268267,-0.003992027430249552,0.04718165159540239,5.9851639418070046e-05,-0.00038364339952351765,0.0006471204213512607,0.5557413209476022,0.9128591907803508,-0.00010392588652269837,3.1128278364501735e-05,8.12401097151085e-05,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,1.1691539773837016,1.1691539773837016,1.2358554341494798,1.2358554341494798,1.2359333675956006,1.2359333675956006,1.169236356709597,1.169236356709597,0.0016759784085736,-0.04078160107216658,0.012913264747472607,-0.00047177972030208146,0.0003321562064707501,-2.9027976722237698e-05
3.0,0.04,0.11729994045721873,0.010008672999654026,0.24858360355197642,0.11702116429547019,0.010005689023003821,0.24858463392999974,-0.0002787761617485396,-2.9839766502049586e-06,1.0303780233200666e-06,0.00027879403536440266,0.0470535610130104,5.759919836795154e-05,-0.0003106557687649618,min_task,none,false,false,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,-0.0015794769891929608,-0.0034997287081911877,0.004439372999432756,-8.06862895869544e-05,0.0005290816363802571,-1.3977539391434164e-05,-0.1571811316837382,-0.00019866426429441346,0.051044577494609736,-0.029184712581270828,0.008813481874932366,0.0623027784170951,-0.0022078785684532527,0.043703318468709285,-0.007577234720889299,0.0470535610130104,5.759919836795154e-05,-0.0003106557687649618,0.0008120336199608726,0.5551959554194114,0.9126279598627892,-0.00021681404345800641,6.769497781024928e-05,0.00017049141824455066,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,1.1692431212978638,1.1692431212978638,1.2357635681007189,1.2357635681007189,1.2358392545332009,1.2358392545332009,1.1693231133876252,1.1693231133876252,-0.0015794769891929608,-0.0034997287081911877,0.004439372999432756,-8.06862895869544e-05,0.0005290816363802571,-1.3977539391434164e-05
4.0,0.06,0.11744727656656367,0.010022125674451538,0.24857194943537086,0.11702116335288582,0.010013512177872089,0.24858574068002443,-0.0004261132136778589,-8.613496579448765e-06,1.3791244653560408e-05,0.0004264233361617199,0.04688274236882862,5.493336743849904e-05,-0.00023862815844297153,min_task,none,false,false,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,-0.0037646738812935673,0.020140051896667007,-0.0009771559697978561,0.00016923638395009908,0.0007423819405850442,-4.956654347370384e-06,-0.15675343127431987,-0.00019118407163643252,0.04133356564657835,-0.04291596697646894,0.08787445936643132,0.10349532612191856,-0.005103136883068064,0.06903046616664145,-0.010748808020105024,0.04688274236882862,5.493336743849904e-05,-0.00023862815844297153,0.000992090674755852,0.5545460576122936,0.9123645415523338,-0.00036589829659940413,0.00013706301210401957,0.00028558399939739774,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,1.169361926355677,1.169361926355677,1.2356409865047229,1.2356409865047229,1.2357138457001982,1.2357138457001982,1.1694389149224802,1.1694389149224802,-0.0037646738812935673,0.020140051896667007,-0.0009771559697978561,0.00016923638395009908,0.0007423819405850442,-4.956654347370384e-06
5.0,0.08,0.11759568038347426,0.01004612567327086,0.24856218491556784,0.11702115863408241,0.010028646362674537,0.24858788172930837,-0.0005745217493918486,-1.7479310596323766e-05,2.5696813740538893e-05,0.0005753617062853669,0.046671536272370945,5.203257882848237e-05,-0.00017745173929458873,min_task,none,false,false,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,-0.00522515363342368,0.03470395963670607,-0.004320416365752931,0.00032376611378414906,0.0009564768713565099,4.287272519354327e-08,-0.15618307184074057,-0.00018233278512425492,0.031750263187034444,-0.053698971960125796,0.13634889377073042,0.12844401097868793,-0.007819158411927842,0.09194168148231209,-0.013636269799692926,0.046671536272370945,5.203257882848237e-05,-0.00017745173929458873,0.0011699166231158619,0.5538233081371748,0.9120853717439371,-0.0005490779859392558,0.0002490050928377438,0.0004232929999463155,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,1.1695087254903267,1.1695087254903267,1.2354893315221003,1.2354893315221003,1.235558913976298,1.235558913976298,1.1695822333634223,1.1695822333634223,-0.00522515363342368,0.03470395963670607,-0.004320416365752931,0.00032376611378414906,0.0009564768713565099,4.287272519354327e-08
6.0,0.1,0.11773804603064694,0.010083171493942437,0.24855518435991308,0.11702114266149691,0.010053431012906748,0.24859138804081457,-0.0007169033691500348,-2.9740481035689034e-05,3.620368090148651e-05,0.0007184327688947115,0.04642152021689827,4.9032940290953255e-05,-0.00013347002221653328,min_task,none,false,false,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,-0.006200131044087805,0.0432727315477878,-0.006269646294226925,0.00041448157043295957,0.0011644262823959637,2.3788368616711294e-06,-0.15547787882631806,-0.00017270340269816414,0.023610693421736627,-0.062364039072457925,0.16479093574097192,0.14318704402532495,-0.010285637735088718,0.11269011124090289,-0.016336338182808136,0.04642152021689827,4.9032940290953255e-05,-0.00013347002221653328,0.0013334737082550505,0.5530472368928635,0.9118005119243054,-0.0007653065779703774,0.0004125348882087363,0.0005812872323369331,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,1.1696823849222575,1.1696823849222575,1.2353096998362882,1.2353096998362882,1.2353756711940227,1.2353756711940227,1.1697520575172682,1.1697520575172682,-0.006200131044087805,0.0432727315477878,-0.006269646294226925,0.00041448157043295957,0.0011644262823959637,2.3788368616711294e-06
7.0,0.12000000000000001,0.11787029541674858,0.010135532117006261,0.2485514968825528,0.11702110016845615,0.010090156627542358,0.24859658365602444,-0.0008491952482924253,-4.537548946390371e-05,4.508677347164758e-05,0.0008516010344689622,0.04613378255950737,4.6041009924444426e-05,-0.00011018966435250588,min_task,none,false,false,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,-0.006855037034372097,0.04792464733992558,-0.007292929020430166,0.0004630397251978807,0.0013640162278263262,2.966783850579699e-06,-0.15464313134952792,-0.00016274807335407997,0.017758877396626876,-0.0695782387292749,0.18024711634767293,0.151575885653777,-0.012500929827721182,0.13163767263687204,-0.01891503238063015,0.04613378255950737,4.6041009924444426e-05,-0.00011018966435250588,0.001474788841365931,0.5522294776622164,0.9115160142423204,-0.001014214906630628,0.0006359683577873398,0.0007578383634977374,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,1.1698821115912663,1.1698821115912663,1.2351028373927229,1.2351028373927229,1.2351649720947653,1.2351649720947653,1.1699477101031257,1.1699477101031257,-0.006855037034372097,0.04792464733992558,-0.007292929020430166,0.0004630397251978807,0.0013640162278263262,2.966783850579699e-06
8.0,0.14,0.11799032756020367,0.010205295418887152,0.24855148375930172,0.11702100408752211,0.010141065083669474,0.24860378574234543,-0.0009693234726815547,-6.423033521767846e-05,5.230198304370659e-05,0.0009728561189014069,0.04580910662344788,4.3143559700834e-05,-0.00010885035834505402,min_task,none,false,false,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,-0.007304227321745085,0.0500594553381497,-0.007712018553174051,0.00048421182569578845,0.0015554673829362236,2.4211676410574234e-06,-0.1536824768841545,-0.00015282057595274298,0.014661405137263493,-0.07587155403788934,0.18741440479333585,0.15606080009054474,-0.014498053360845661,0.1491583880901984,-0.021415458166124998,0.04580910662344788,4.3143559700834e-05,-0.00010885035834505402,0.0015889569955917782,0.5513766090670514,0.9112354430562616,-0.0012958463780034406,0.000927029895177813,0.0009516101301365666,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,1.1701073236097286,1.1701073236097286,1.2348692701113706,1.2348692701113706,1.234927451539534,1.234927451539534,1.170168725041676,1.170168725041676,-0.007304227321745085,0.0500594553381497,-0.007712018553174051,0.00048421182569578845,0.0015554673829362236,2.4211676410574234e-06
9.0,0.16,0.11809730247025332,0.010294413827164615,0.24855540206977017,0.11702081082657054,0.010208349928877166,0.24861330464051826,-0.0010764916436827865,-8.60638982874487e-05,5.7902570748086246e-05,0.0010814776748535018,0.04544809411340977,4.0414899505205255e-05,-0.00012890501251927385,min_task,none,false,false,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,-0.007626543798727524,0.05061691573360014,-0.007747310513604972,0.00048800948123895415,0.001740096167564474,1.1521914604630027e-06,-0.15259854587128718,-0.00014320879547631145,0.01448325601529873,-0.08165906980054037,0.18941283992405497,0.15819090221955395,-0.01632435765274765,0.16559062419454468,-0.0238641198114797,0.04544809411340977,4.0414899505205255e-05,-0.00012890501251927385,0.001673339582200127,0.5504920471639477,0.9109608505604728,-0.0016104742885297814,0.0012929679601548269,0.0011615081073970087,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,1.170357563492779,1.170357563492779,1.2346093915739964,1.2346093915739964,1.2346636162651583,1.2346636162651583,1.1704147649406165,1.1704147649406165,-0.007626543798727524,0.05061691573360014,-0.007747310513604972,0.00048800948123895415,0.001740096167564474,1.1521914604630027e-06
10.0,0.18,0.11819115485074541,0.010404744000456888,0.24856345468323748,0.1170204548945149,0.010294156637266126,0.24862544391202443,-0.0011706999562305087,-0.00011058736319076272,6.198922878694613e-05,0.0011775443163215562,0.045051247474337676,3.792226768042133e-05,-0.00016844026452345415,min_task,none,false,false,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,-0.007876000250308468,0.050224878873538326,-0.007549081710169616,0.0004811652199062164,0.0019195498905732987,-5.676888211376571e-07,-0.15139336370711848,-0.00013415909815333923,0.017151682290959366,-0.0872589233710577,0.1883037788359438,0.15893543653757858,-0.018030021363459246,0.18121688670867847,-0.026275613049210843,0.045051247474337676,3.792226768042133e-05,-0.00016844026452345415,0.0017269045876039753,0.5495773009016456,0.9106933982607103,-0.0019584772746427765,0.0017406618392584354,0.0013865736497275009,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,1.170632440483484,1.170632440483484,1.2343235217482926,1.2343235217482926,1.234373905664382,1.234373905664382,1.1706855655368569,1.1706855655368569,-0.007876000250308468,0.050224878873538326,-0.007549081710169616,0.0004811652199062164,0.0019195498905732987,-5.676888211376571e-07
